DateTime,AvgTemp
15.02.2018,27.9
16.02.2018,27.9
17.02.2018,27.9
18.02.2018,29.3
19.02.2018,29.4
20.02.2018,28.7
21.02.2018,29
22.02.2018,28.2
23.02.2018,27.3
24.02.2018,26.7
25.02.2018,28.3
26.02.2018,26.4
27.02.2018,28.6
28.02.2018,28.5
01.03.2018,27.5
02.03.2018,29.4
03.03.2018,28
04.03.2018,29.1
05.03.2018,28.2
06.03.2018,29.1
07.03.2018,28.3
08.03.2018,28.3
09.03.2018,28.7
10.03.2018,28.7
11.03.2018,27.8
12.03.2018,27.4
13.03.2018,27.6
14.03.2018,28.9
15.03.2018,29.3
16.03.2018,29.2
17.03.2018,27.5
18.03.2018,28.3
19.03.2018,29.3
20.03.2018,29.4
21.03.2018,28.8
22.03.2018,29
23.03.2018,28.9
24.03.2018,29.6
25.03.2018,28.3
26.03.2018,28.9
27.03.2018,29.2
28.03.2018,28.3
29.03.2018,29.5
30.03.2018,29.2
31.03.2018,29.2
01.04.2018,29.5
02.04.2018,28.9
03.04.2018,29.2
04.04.2018,29.7
05.04.2018,30.1
06.04.2018,30.4
07.04.2018,29.5
08.04.2018,28.9
09.04.2018,29.9
10.04.2018,29.8
11.04.2018,30.2
12.04.2018,30.6
13.04.2018,30.4
14.04.2018,31.2
15.04.2018,30.8
16.04.2018,30.9
17.04.2018,30.2
18.04.2018,29.3
19.04.2018,29.2
20.04.2018,30.1
21.04.2018,29.7
22.04.2018,29.4
23.04.2018,29.1
24.04.2018,30
25.04.2018,29.8
26.04.2018,29.1
27.04.2018,30.2
28.04.2018,29.9
29.04.2018,29
30.04.2018,29.3
01.05.2018,29.2
02.05.2018,28.7
03.05.2018,28.8
04.05.2018,29.2
05.05.2018,29.2
06.05.2018,30.8
07.05.2018,30
08.05.2018,30.2
09.05.2018,29.5
10.05.2018,29.8
11.05.2018,29.7
12.05.2018,29.6
13.05.2018,29.4
14.05.2018,30
15.05.2018,29.8
16.05.2018,29.8
17.05.2018,29.3
18.05.2018,29.5
19.05.2018,29.1
20.05.2018,29.2
21.05.2018,28.3
22.05.2018,30.2
23.05.2018,29.2
24.05.2018,29.6
25.05.2018,29.6
26.05.2018,29.6
27.05.2018,29.8
28.05.2018,29
29.05.2018,29
30.05.2018,28.1
31.05.2018,28.4
01.06.2018,27.9
02.06.2018,28.6
03.06.2018,29.3
04.06.2018,29.3
05.06.2018,29.8
06.06.2018,29.7
07.06.2018,29.6
08.06.2018,29.3
09.06.2018,28.9
10.06.2018,28.8
11.06.2018,29.9
12.06.2018,29.4
13.06.2018,28.5
14.06.2018,28.2
15.06.2018,28.2
16.06.2018,28.4
17.06.2018,29.1
18.06.2018,28.7
19.06.2018,29
20.06.2018,28.4
21.06.2018,27.9
22.06.2018,28.6
23.06.2018,28.6
24.06.2018,28.8
25.06.2018,28.8
26.06.2018,28.1
27.06.2018,28.8
28.06.2018,28.8
29.06.2018,27.8
30.06.2018,28.1
01.07.2018,29.1
02.07.2018,27.6
03.07.2018,26.8
04.07.2018,28.5
05.07.2018,29.6
06.07.2018,27
07.07.2018,26.9
08.07.2018,27.7
